id,loss
262270,6.1916904
262271,5.6542106
262272,6.226486
262273,7.8565874
262274,6.1528783
262275,6.926031
262276,6.350932
262277,8.000435
262278,5.8098316
262279,6.141979
262280,6.7258782
262281,6.270065
262282,6.9394503
262283,5.3003664
262284,5.7096395
262285,7.263744
262286,6.8875713
262287,6.1549664
262288,8.292303
262289,4.855035
262290,7.420348
262291,5.531334
262292,6.012662
262293,6.853905
262294,7.8797197
262295,6.5932693
262296,5.479211
262297,6.8922787
262298,7.23716
262299,7.151094
262300,6.373088
262301,5.794677
262302,5.970065
262303,6.640508
262304,8.014644
262305,6.761341
262306,7.286608
262307,5.633892
262308,5.8120737
262309,8.305027
262310,7.3384
262311,7.7622395
262312,5.4398293
262313,6.7604
262314,6.664852
262315,7.6335793
262316,6.899365
262317,7.06594
262318,6.66663
262319,6.7366605
262320,7.381708
262321,6.1615996
262322,6.4589696
262323,8.893057
262324,7.512995
262325,6.8122354
262326,6.945134
262327,5.778357
262328,6.897012
262329,6.5991135
262330,8.398166
262331,6.5893874
262332,6.2664123
262333,7.5584226
262334,7.091943
262335,6.6626062
262336,7.6955647
262337,6.172131
262338,6.579896
262339,7.535078
262340,7.054677
262341,5.831869
262342,6.608122
262343,4.791312
262344,8.548103
262345,6.5244637
262346,7.4902105
262347,7.2883654
262348,7.368902
262349,5.7600026
262350,6.423872
262351,8.520172
262352,6.6119356
262353,6.372783
262354,6.2512803
262355,5.9919343
262356,8.64853
262357,6.413932
262358,5.658167
262359,5.9014263
262360,6.597891
262361,5.478186
262362,6.405491
262363,6.7231784
262364,6.624174
262365,8.065045
262366,7.1913443
262367,7.328407
262368,6.5663586
262369,6.865181
262370,5.828637
262371,7.8488827
262372,6.315987
262373,5.8699884
262374,5.642226
262375,7.160537
262376,6.8955603
262377,6.0619445
262378,7.5187645
262379,5.988418
262380,5.238406
262381,5.6283517
262382,6.499209
262383,5.1303616
262384,6.154915
262385,5.5315037
262386,7.3598213
262387,7.6400604
262388,6.561431
262389,5.55101
262390,6.870425
262391,6.411046
262392,6.791296
262393,6.174309
262394,6.8106766
262395,7.2918653
262396,6.3852954
262397,7.1350765
262398,7.365156
262399,8.186057
262400,6.751917
262401,7.8909955
262402,8.230793
262403,6.0690722
262404,6.1208453
262405,5.528226
262406,6.7592773
262407,6.8025336
262408,5.6294017
262409,8.027857
262410,6.669167
262411,5.64414
262412,7.0508666
262413,6.07609
262414,5.773074
262415,4.873251
262416,6.67955
262417,5.541356
262418,6.390464
262419,5.9686394
262420,7.12731
262421,5.774736
262422,6.660468
262423,6.680402
262424,5.7205315
262425,7.029462
262426,6.734004
262427,6.466191
262428,6.430227
262429,8.2054825
262430,7.065412
262431,6.19767
262432,7.0347157
262433,6.517603
262434,7.1907053
262435,7.357874
262436,6.2210236
262437,6.0763025
262438,6.83312
262439,6.4030066
262440,7.266486
262441,6.423727
262442,7.988348
262443,7.1676884
262444,6.546467
262445,8.251811
262446,5.692903
262447,6.9859324
262448,5.315238
262449,5.9557257
262450,5.355259
262451,6.804334
262452,6.000198
262453,7.023794
262454,6.325475
262455,5.4870963
262456,5.744214
262457,5.772727
262458,5.7334185
262459,6.3000045
262460,7.721922
262461,6.923933
262462,7.8556886
262463,6.1038847
262464,6.17625
262465,6.0722566
262466,6.972772
262467,6.763564
262468,5.5723505
262469,7.717629
262470,6.566679
262471,5.221649
262472,7.363392
262473,8.240679
262474,7.631966
262475,7.699155
262476,7.278974
262477,7.5775805
262478,6.0396194
262479,6.4830155
262480,6.1983414
262481,5.3916483
262482,7.2653074
262483,7.9845247
262484,8.419188
262485,6.12101
262486,6.7690964
262487,5.732172
262488,7.615739
262489,6.0909557
262490,7.357341
262491,7.9558554
262492,6.4184284
262493,5.3463326
262494,6.409658
262495,6.925374
262496,5.67432
262497,6.9200335
262498,8.033276
262499,6.531913
262500,5.994979
262501,7.1145115
262502,8.226495
262503,7.094927
262504,7.0885806
262505,7.334449
262506,7.2387457
262507,7.4858694
262508,7.123085
262509,5.748397
262510,5.888711
262511,7.0938873
262512,7.269663
262513,7.3164
262514,6.8653784
262515,6.0587006
262516,6.1328387
262517,4.495432
262518,7.80449
262519,7.649254
262520,6.953417
262521,5.951875
262522,8.248086
262523,7.759287
262524,6.941251
262525,5.3956943
262526,7.742818
262527,6.6688976
262528,5.3141003
262529,6.026504
262530,6.122343
262531,5.040541
262532,5.885801
262533,6.0737987
262534,6.560788
262535,6.6587706
262536,7.0659103
262537,5.4715343
262538,7.755699
262539,7.676779
262540,6.333864
262541,7.5220404
262542,6.9619207
262543,8.588858
262544,6.0241537
262545,8.214492
262546,7.545022
262547,5.6969223
262548,6.6704035
262549,7.4471817
262550,5.2562685
262551,5.832508
262552,6.5094995
262553,7.279557
262554,7.413335
262555,5.988182
262556,6.1033926
262557,6.911772
262558,6.8601713
262559,7.178791
262560,6.911727
262561,6.5974455
262562,7.015336
262563,5.8957787
262564,6.4403353
262565,6.27695
262566,6.1704893
262567,7.9564447
262568,7.58907
262569,6.1147194
262570,8.007329
262571,5.8088293
262572,7.6341715
262573,5.8118305
262574,6.3896575
262575,5.7003765
262576,5.7873435
262577,5.904904
262578,6.2886534
262579,5.7301292
262580,6.4287624
262581,8.202068
262582,8.067669
262583,6.494175
262584,5.7071667
262585,6.9499264
262586,6.658059
262587,6.3476157
262588,7.126109
262589,6.5460424
262590,8.03843
262591,5.212208
262592,6.154696
262593,6.05349
262594,6.2981844
262595,5.6202374
262596,7.262342
262597,5.705389
262598,8.017321
262599,7.759844
262600,7.266846
262601,5.2545147
262602,5.4132586
262603,6.682823
262604,6.9319534
262605,6.321906
262606,7.0639806
262607,6.7078714
262608,6.8291693
262609,6.8255997
262610,6.8893433
262611,6.712922
262612,5.737341
262613,6.856715
262614,5.8704286
262615,5.9827456
262616,8.5308275
262617,6.3911295
262618,5.429125
262619,5.996847
262620,8.109783
262621,9.007982
262622,6.9433994
262623,5.53533
262624,6.6289406
262625,7.090728
262626,7.756058
262627,7.057247
262628,5.903857
262629,6.942242
262630,7.1749616
262631,6.884122
262632,7.055488
262633,6.318452
262634,5.885679
262635,5.5763526
262636,6.6912794
262637,5.091458
262638,6.6537333
262639,5.666143
262640,6.3636045
262641,7.2210116
262642,5.776234
262643,6.276375
262644,7.025593
262645,6.6732025
262646,7.3692837
262647,4.886445
262648,6.320288
262649,6.0593104
262650,6.0412703
262651,6.2349205
262652,6.8268805
262653,7.9757843
262654,7.4450407
262655,6.6699123
262656,5.601365
262657,7.350328
262658,6.301921
262659,6.4568167
262660,6.575367
262661,6.8301535
262662,5.4103527
262663,8.127329
262664,6.2341714
262665,6.6831627
262666,7.045726
262667,7.061632
262668,8.630599
262669,6.3514957
262670,5.3523855
262671,7.324354
262672,5.797248
262673,6.550671
262674,5.8085823
262675,6.4009705
262676,6.7905545
262677,6.411911
262678,7.376559
262679,7.711031
262680,7.582187
262681,6.1716113
262682,8.065646
262683,5.7192507
262684,5.9746785
262685,6.2903767
262686,5.0544915
262687,6.207037
262688,7.469119
262689,6.94074
262690,7.5594425
262691,6.1840825
262692,6.3590574
262693,6.436371
262694,8.134376
262695,6.6848087
262696,7.539842
262697,5.9293423
262698,4.54542
262699,6.4601107
262700,6.9825964
262701,6.0315676
262702,6.90892
262703,6.248164
262704,5.975959
262705,7.264579
262706,7.2321744
262707,7.060004
262708,6.416915
262709,6.5984297
262710,7.9350643
262711,7.3057265
262712,7.6533484
262713,6.5734835
262714,7.005179
262715,5.3974195
262716,6.0784655
262717,5.39571
262718,6.1872334
262719,7.0191107
262720,6.0335736
262721,6.148839
262722,6.6175113
262723,5.2462673
262724,5.4512043
262725,7.095546
262726,6.9757476
262727,6.591428
262728,5.5983286
262729,8.431225
262730,6.922461
262731,5.7536426
262732,7.6617455
262733,6.649329
262734,6.1547546
262735,7.964431
262736,8.605401
262737,8.103553
262738,7.6399746
262739,6.199344
262740,8.665284
262741,6.641225
262742,6.5919423
262743,5.421948
262744,5.7011447
262745,5.928275
262746,5.914525
262747,5.583862
262748,5.943925
262749,5.498262
262750,6.47507
262751,5.558092
262752,6.6382093
262753,7.2713847
262754,6.847868
262755,7.394739
262756,6.0410852
262757,7.2724676
262758,6.719124
262759,6.7432313
262760,7.0556693
262761,5.848505
262762,6.940402
262763,6.6915092
262764,7.3965383
262765,5.8555675
262766,7.0356917
262767,6.7555704
262768,5.401106
262769,6.1447983
262770,6.5403447
262771,7.3704567
262772,7.7164516
262773,5.216259
262774,5.977017
262775,5.288262
262776,6.6991568
262777,6.3038216
262778,5.9068203
262779,6.7920647
262780,6.5586147
262781,5.5780907
262782,6.03946
262783,7.268415
262784,7.985057
262785,5.2757864
262786,6.576213
262787,7.409985
262788,5.302352
262789,6.197933
262790,7.040563
262791,6.3956943
262792,7.46623
262793,7.2027316
262794,5.522039
262795,6.060582
262796,6.217628
262797,6.0898075
262798,7.1481447
262799,6.6533327
262800,6.5312347
262801,6.953285
262802,6.7654834
262803,6.8362827
262804,6.7299185
262805,6.960903
262806,6.9405937
262807,6.7961693
262808,5.8324614
262809,6.1957808
262810,6.0611534
262811,6.999748
262812,6.364901
262813,8.199695
262814,6.109399
262815,5.4145823
262816,6.971059
262817,5.8738422
262818,8.195808
262819,5.732543
262820,6.419953
262821,7.524925
262822,6.9813013
262823,6.40793
262824,5.8314424
262825,6.574549
262826,6.6040454
262827,5.8880496
262828,6.240197
262829,5.7550454
262830,6.483142
262831,6.677828
262832,7.190623
262833,6.2897625
262834,6.737854
262835,7.5280776
262836,8.620585
262837,6.48065
262838,7.0384064
262839,7.876282
262840,7.827083
262841,6.6245427
262842,8.308802
262843,6.527022
262844,6.390746
262845,6.522318
262846,6.364606
262847,6.9030385
262848,7.978413
262849,7.1327796
262850,5.534326
262851,5.7375793
262852,6.919897
262853,7.333852
262854,5.8672805
262855,5.718296
262856,7.3673496
262857,7.1358547
262858,8.480482
262859,6.8374424
262860,6.6229286
262861,5.6706305
262862,7.2840347
262863,6.3394556
262864,6.330963
262865,6.1014447
262866,7.3547983
262867,5.7358217
262868,6.258749
262869,6.012882
262870,7.3086424
262871,6.315693
262872,5.7457566
262873,7.503802
262874,6.093913
262875,7.554553
262876,5.977434
262877,6.737591
262878,6.291427
262879,8.840454
262880,5.9915037
262881,6.3775463
262882,5.88457
262883,8.136433
262884,6.5164666
262885,8.331389
262886,5.7156224
262887,6.561517
262888,8.350122
262889,7.3902426
262890,7.493534
262891,7.9212265
262892,7.2250943
262893,6.9846125
262894,5.9757967
262895,6.103162
262896,6.5900393
262897,5.4803777
262898,6.945997
262899,9.681868
262900,6.200521
262901,6.816798
262902,6.349312
262903,7.2686586
262904,6.772074
262905,6.357012
262906,6.325762
262907,6.211439
262908,8.041735
262909,5.3176465
262910,7.840409
262911,5.774509
262912,7.3284054
262913,6.908865
262914,5.389553
262915,6.510359
262916,7.4035316
262917,6.2540007
262918,6.572105
262919,6.898862
262920,5.6124544
262921,7.6432486
262922,6.45135
262923,8.094353
262924,5.5997486
262925,6.1429987
262926,7.56916
262927,5.416792
262928,8.244374
262929,5.9614754
262930,5.8792944
262931,6.6284876
262932,6.426553
262933,6.121369
262934,6.222782
262935,6.9749994
262936,5.085914
262937,5.309879
262938,7.5477905
262939,6.784147
262940,8.145032
262941,8.002115
262942,7.0296783
262943,6.944397
262944,7.7899404
262945,6.792076
262946,6.600339
262947,6.188125
262948,5.105128
262949,5.7463045
262950,6.5617776
262951,6.1095486
262952,7.0682287
262953,5.8761225
262954,6.5545025
262955,6.099594
262956,5.6313925
262957,6.4637375
262958,7.0629253
262959,7.04183
262960,6.1573324
262961,7.265049
262962,6.3015585
262963,6.573307
262964,5.168006
262965,6.06501
262966,7.242263
262967,8.095685
262968,8.40827
262969,6.0031357
262970,8.690268
262971,7.3453465
262972,7.4197817
262973,8.790554
262974,6.190185
262975,7.3028083
262976,7.392667
262977,5.5423903
262978,5.8037267
262979,6.0163145
262980,7.214035
262981,6.1892157
262982,6.7697906
262983,6.909545
262984,8.4130745
262985,7.000232
262986,6.5469007
262987,5.181478
262988,6.4764824
262989,4.3320537
262990,5.7092857
262991,8.724416
262992,7.901498
262993,5.776508
262994,7.094695
262995,6.192152
262996,7.829342
262997,6.3671803
262998,5.384349
262999,4.982937
263000,5.9643154
263001,5.921761
263002,6.0276556
263003,7.4375725
263004,7.4697857
263005,5.1866837
263006,6.508454
263007,6.675784
263008,5.072426
263009,6.6005917
263010,6.0599747
263011,7.4388695
263012,6.5906334
263013,6.2927513
263014,7.1231866
263015,5.99189
263016,5.175536
263017,7.202749
263018,5.93712
263019,8.009094
263020,7.129373
263021,6.489043
263022,6.565289
263023,6.417634
263024,3.5596554
263025,6.1201315
263026,6.6922684
263027,7.5242004
263028,6.8503885
263029,5.6621222
263030,5.645893
263031,6.141755
263032,7.656804
263033,5.7182302
263034,6.276175
263035,6.7354746
263036,6.136363
263037,7.5667534
263038,6.4697523
263039,5.9836426
263040,6.309627
263041,5.296428
263042,6.146508
263043,6.557497
263044,6.081236
263045,6.06037
263046,7.156866
263047,6.264917
263048,7.6653533
263049,6.270586
263050,6.488639
263051,7.4051123
263052,6.8036346
263053,7.7016554
263054,8.175589
263055,7.4496913
263056,6.623183
263057,6.3723373
263058,6.536231
263059,6.467281
263060,5.5691566
263061,6.7611265
263062,5.1925163
263063,6.1347094
263064,7.539128
263065,7.003459
263066,5.4255238
263067,6.115276
263068,6.9147444
263069,5.7696304
263070,7.7683315
263071,6.9433217
263072,6.8278027
263073,6.633652
263074,6.3066897
263075,5.9640036
263076,7.3709593
263077,6.982335
263078,6.489362
263079,6.927146
263080,6.390086
263081,7.458108
263082,7.272312
263083,6.842689
263084,8.268649
263085,8.513441
263086,6.683771
263087,6.5585012
263088,6.3559213
263089,6.8449574
263090,7.180376
263091,6.7948437
263092,5.5377297
263093,7.5966387
263094,5.532293
263095,5.7397537
263096,7.155127
263097,7.905781
263098,7.5723577
263099,6.5800014
263100,6.9999437
263101,5.3534794
263102,5.8940697
263103,5.9580126
263104,7.562644
263105,5.924857
263106,6.948619
263107,8.095022
263108,6.5394
263109,5.956116
263110,5.775566
263111,6.6197095
263112,5.684121
263113,6.245061
263114,5.8419056
263115,7.0940833
263116,7.3440547
263117,5.3754616
263118,7.3322544
263119,6.4191284
263120,6.4820967
263121,5.711647
263122,6.047416
263123,8.0575485
263124,5.735736
263125,6.889027
263126,6.939087
263127,6.58442
263128,5.4196677
263129,7.727598
263130,5.651021
263131,5.8945174
263132,5.819539
263133,7.522329
263134,6.6227493
263135,6.985461
263136,6.214209
263137,5.38709
263138,7.0198574
263139,7.5460167
263140,6.130995
263141,6.685234
263142,7.0679016
263143,6.3544555
263144,6.690481
263145,5.5046306
263146,5.9927607
263147,5.707285
263148,6.611429
263149,7.3179364
263150,6.3991914
263151,6.111266
263152,7.426345
263153,6.4814787
263154,6.030777
263155,5.9129753
263156,5.9693413
263157,7.092081
263158,7.099044
263159,6.4092093
263160,5.827939
263161,6.970209
263162,4.9008865
263163,7.1842284
263164,6.207252
263165,6.4876623
263166,6.6835976
263167,6.912402
263168,8.16942
263169,5.940323
263170,5.916608
263171,6.8918657
263172,7.171313
263173,5.540799
263174,6.2795773
263175,5.6953506
263176,5.758279
263177,7.703807
263178,7.469493
263179,6.7787094
263180,6.5673523
263181,6.0900364
263182,5.9313464
263183,6.3138766
263184,6.688593
263185,6.328526
263186,7.6616087
263187,5.992556
263188,6.194852
263189,6.5314493
263190,5.584952
263191,6.7605963
263192,9.409029
263193,6.713215
263194,5.5676255
263195,6.1545506
263196,6.085881
263197,6.9315925
263198,6.4011955
263199,6.586093
263200,7.596301
263201,5.972644
263202,7.0144696
263203,6.190362
263204,6.3091087
263205,6.4459715
263206,5.316456
263207,6.8995304
263208,6.171647
263209,6.0132627
263210,6.117337
263211,7.1986494
263212,6.7861648
263213,6.089158
263214,7.0663347
263215,7.556213
263216,5.6819544
263217,6.0653944
263218,6.208839
263219,7.816136
263220,5.467109
263221,6.15588
263222,5.9179277
263223,6.826808
263224,5.6450777
263225,5.4643087
263226,4.9528723
263227,6.5175977
263228,7.0612164
263229,5.845461
263230,5.929188
263231,8.46752
263232,8.084502
263233,7.1102486
263234,5.8802876
263235,4.72009
263236,5.8640013
263237,5.9452853
263238,6.6705575
263239,6.7276907
263240,5.8734465
263241,7.2589483
263242,6.346963
263243,6.9361606
263244,6.740943
263245,6.8951883
263246,5.7181396
263247,5.8166523
263248,6.1691513
263249,6.38056
263250,6.745775
263251,6.890477
263252,6.788916
263253,5.9333916
263254,5.7959523
263255,7.4102674
263256,6.7765994
263257,8.613797
263258,6.2383547
263259,6.5080338
263260,5.7491374
263261,5.7283883
263262,7.6788607
263263,5.5779185
263264,5.9869485
263265,6.406266
263266,7.3387976
263267,6.9284124
263268,5.687088
263269,7.363818
263270,6.217597
263271,6.2740254
263272,6.205539
263273,5.054817
263274,6.5962553
263275,7.535988
263276,5.2428074
263277,6.4271874
263278,6.0676746
263279,6.5542774
263280,6.159556
263281,6.5139184
263282,5.7438965
263283,7.438879
263284,6.0183153
263285,5.23673
263286,7.3046646
263287,5.9211216
263288,5.653134
263289,6.577681
263290,5.634401
263291,5.8275228
263292,8.381361
263293,6.0913973
263294,6.5816846
263295,8.70864
263296,7.087056
263297,5.351465
263298,5.9045696
263299,5.5092893
263300,5.192177
263301,6.372309
263302,6.2552023
263303,6.2882814
263304,7.844017
263305,8.594474
263306,6.7234545
263307,5.9766297
263308,6.105879
263309,9.462125
263310,8.399338
263311,5.6477447
263312,6.280152
263313,7.4460974
263314,7.7897778
263315,8.460496
263316,5.6348352
263317,6.1649084
263318,5.567933
263319,6.7547708
263320,6.2905145
263321,8.408541
263322,6.9935613
263323,6.546893
263324,5.838271
263325,7.028261
263326,5.0984144
263327,7.5868416
263328,7.100189
263329,6.4319057
263330,6.351635
263331,6.1349616
263332,5.8782835
263333,6.7811575
263334,5.1739397
263335,7.048901
263336,6.3714695
263337,7.271574
263338,6.7880516
263339,6.655629
263340,8.742311
263341,6.650791
263342,6.9114494
263343,7.2478304
263344,6.3143344
263345,7.37257
263346,6.899254
263347,7.5350914
263348,6.126186
263349,6.3543825
263350,7.751778
263351,6.5847874
263352,5.5886106
263353,5.8395243
263354,5.146602
263355,5.9761944
263356,7.7673674
263357,7.7018332
263358,6.245141
263359,7.863677
263360,6.5673676
263361,6.7222357
263362,6.457033
263363,6.1585875
263364,7.5806026
263365,5.8569684
263366,6.0398083
263367,8.0489855
263368,7.533168
263369,7.2676687
263370,5.7387133
263371,6.8362217
263372,5.7004004
263373,7.507777
263374,6.558299
263375,5.889926
263376,5.990166
263377,7.6714
263378,6.643696
263379,7.1093774
263380,5.2381105
263381,5.7237234
263382,6.5840006
263383,7.5750585
263384,8.488876
263385,5.934419
263386,5.569463
263387,6.4610877
263388,6.601308
263389,5.93591
263390,7.9320393
263391,6.66253
263392,7.8949704
263393,6.3574767
263394,7.072406
263395,6.7914233
263396,6.595256
263397,7.702432
263398,7.538205
263399,7.705691
263400,8.024265
263401,6.2032533
263402,8.326331
263403,7.8175836
263404,6.2104697
263405,7.144085
263406,6.2864637
263407,6.030583
263408,7.5463676
263409,6.4137287
263410,6.5724487
263411,6.644761
263412,6.438866
263413,6.892247
263414,5.877921
263415,5.423132
263416,8.175672
263417,6.455966
263418,5.845215
263419,6.201894
263420,6.7719955
263421,6.918727
263422,6.9998064
263423,6.1923428
263424,8.519728
263425,8.610331
263426,5.1995387
263427,8.160092
263428,5.7077804
263429,5.855219
263430,5.5349846
263431,6.347584
263432,5.787209
263433,7.9174623
263434,7.784421
263435,6.138292
263436,5.2851086
263437,6.6938667
263438,6.99646
263439,6.2316523
263440,5.77705
263441,6.644214
263442,7.010044
263443,7.6626186
263444,7.386587
263445,7.922122
263446,5.867884
263447,5.5304728
263448,8.263986
263449,5.697131
263450,6.981319
263451,6.161459
263452,5.752385
263453,7.183714
263454,6.598159
263455,6.762872
263456,6.07524
263457,6.438161
263458,6.882943
263459,7.630208
263460,6.798219
263461,5.2043233
263462,5.8692627
263463,5.744854
263464,6.8552685
263465,7.2680445
263466,6.1813383
263467,6.336938
263468,5.5884533
263469,7.8975744
263470,8.096638
263471,7.2267227
263472,6.719632
263473,8.343805
263474,6.2815347
263475,7.7823257
263476,8.003251
263477,7.117819
263478,6.824998
263479,7.446656
263480,8.08125
263481,8.501405
263482,6.436918
263483,5.0651174
263484,6.197385
263485,4.8768415
263486,6.132892
263487,5.7701416
263488,6.650237
263489,6.2430754
263490,5.5453777
263491,5.139542
263492,7.003651
263493,6.926692
263494,5.9167824
263495,6.5154214
263496,6.644546
263497,6.2858105
263498,7.788269
263499,6.3327527
263500,5.168311
263501,7.0667753
263502,6.841159
263503,5.6009827
263504,6.6496215
263505,7.672138
263506,6.97279
263507,6.659998
263508,6.2507467
263509,7.23878
263510,7.343748
263511,6.1715097
263512,5.7775717
263513,7.331338
263514,5.723097
263515,8.827784
263516,5.6572905
263517,7.6734686
263518,6.5006075
263519,7.3239927
263520,5.939909
263521,7.393195
263522,7.959388
263523,6.052644
263524,5.3384447
263525,6.8989162
263526,7.063219
263527,7.7955523
263528,6.306308
263529,6.5084496
263530,6.22582
263531,7.1047826
263532,5.676086
263533,5.9357815
263534,6.5052943
263535,6.2463574
263536,7.346921
263537,5.9012537
263538,5.760606
263539,6.670569
263540,7.767314
263541,5.6138706
263542,5.6733656
263543,8.069736
263544,6.944105
263545,7.097544
263546,6.151529
263547,7.13404
263548,6.1822824
263549,7.1833906
263550,7.9204917
263551,5.993767
263552,6.6724787
263553,6.7134356
263554,6.9262366
263555,6.602704
263556,6.5258017
263557,6.3431406
263558,6.701523
263559,7.1276445
263560,6.637261
263561,5.965848
263562,6.1204596
263563,6.4735336
263564,6.3540845
263565,6.781103
263566,6.2728405
263567,6.538446
263568,6.9907775
263569,6.3250294
263570,8.017963
263571,6.3039126
263572,6.5931787
263573,6.6013317
263574,5.5792375
263575,6.7737064
263576,5.8755093
263577,6.5235586
263578,6.140011
263579,6.7587748
263580,5.9016724
263581,5.4170065
263582,8.291571
263583,6.6466923
263584,7.223963
263585,6.086276
263586,7.081126
263587,5.5177717
263588,8.107858
263589,5.9170647
263590,7.2079268
263591,7.1045294
263592,6.8260612
263593,6.844905
263594,6.614802
263595,8.730843
263596,6.0700836
263597,6.3483725
263598,7.0852475
263599,7.8738174
263600,6.471103
263601,5.699639
263602,6.8682404
263603,6.5151834
263604,5.0732665
263605,7.5440245
263606,5.4412584
263607,8.087173
263608,6.3872814
263609,6.4939365
263610,5.277024
263611,7.2605467
263612,5.819577
263613,6.458263
263614,5.335185
263615,6.712788
263616,7.2803907
263617,6.078188
263618,7.066412
263619,7.6591797
263620,7.26919
263621,7.643202
263622,5.2962008
263623,6.6619406
263624,8.118245
263625,5.542242
263626,6.9175506
263627,7.092837
263628,7.701421
263629,8.358483
263630,5.072906
263631,6.3403745
263632,6.937827
263633,7.869933
263634,6.816265
263635,6.947643
263636,6.996625
263637,7.104494
263638,7.877743
263639,7.10096
263640,7.178347
263641,5.7044916
263642,8.108384
263643,6.1711974
263644,6.504147
263645,6.6165066
263646,7.394573
263647,6.344928
263648,6.716661
263649,6.7507424
263650,7.5744905
263651,5.5667562
263652,5.9274263
263653,6.002864
263654,6.8081965
263655,7.062931
263656,6.297533
263657,5.8155613
263658,7.643469
263659,6.3982162
263660,6.628286
263661,7.3349667
263662,6.4969597
263663,5.5902452
263664,7.527929
263665,6.59337
263666,6.766567
263667,5.457758
263668,5.2714467
263669,7.824071
263670,6.4586043
263671,5.2345896
263672,6.391599
263673,6.2731366
263674,7.892278
263675,6.659412
263676,6.428377
263677,8.119064
263678,6.7023244
263679,5.654501
263680,6.881363
263681,6.773725
263682,6.595951
263683,6.7458754
263684,6.278732
263685,6.759677
263686,6.40652
263687,6.1042542
263688,8.650074
263689,9.042454
263690,7.90199
263691,7.173514
263692,6.1012344
263693,7.0935254
263694,5.1557283
263695,6.4225774
263696,6.9624987
263697,5.915836
263698,5.5963297
263699,8.284319
263700,7.685406
263701,6.14194
263702,5.5462036
263703,6.5650854
263704,7.4827776
263705,5.707295
263706,6.819573
263707,7.150937
263708,7.2354655
263709,6.027417
263710,5.9052944
263711,6.208028
263712,6.253811
263713,7.1736083
263714,7.8012037
263715,6.7955656
263716,5.5280714
263717,6.0352025
263718,7.2556186
263719,8.83814
263720,7.1224203
263721,6.9170556
263722,6.48359
263723,7.1551943
263724,5.562306
263725,6.286576
263726,8.217661
263727,7.783127
263728,7.0739603
263729,6.347108
263730,5.4172125
263731,8.993086
263732,6.947519
263733,8.6524935
263734,7.7133846
263735,6.267398
263736,7.4091825
263737,5.4615555
263738,8.608465
263739,7.8694105
263740,7.054591
263741,5.568348
263742,6.3129992
263743,7.529022
263744,5.9512377
263745,8.166133
263746,5.918417
263747,7.3102274
263748,7.010196
263749,6.035506
263750,6.9363117
263751,7.5675306
263752,6.597792
263753,6.582832
263754,6.895912
263755,7.4907665
263756,5.7528243
263757,7.1697702
263758,5.555046
263759,7.1528406
263760,6.8582063
263761,5.8625093
263762,6.1171913
263763,7.4448447
263764,6.827385
263765,6.2100816
263766,5.8239703
263767,6.2473955
263768,8.515368
263769,6.6607785
263770,5.7920475
263771,6.15186
263772,5.9545836
263773,6.948657
263774,7.321186
263775,5.795604
263776,6.6322045
263777,7.261339
263778,6.8973618
263779,5.987127
263780,7.236761
263781,5.681841
263782,7.7440867
263783,7.0777197
263784,7.995688
263785,7.639842
263786,7.1087165
263787,5.9283657
263788,6.267361
263789,6.2143507
263790,6.2138867
263791,6.758289
263792,6.7356753
263793,6.485769
263794,6.7261724
263795,6.6336102
263796,6.2314677
263797,5.153837
263798,7.4214754
263799,6.460797
263800,5.9925575
263801,7.127521
263802,6.9725666
263803,7.1990623
263804,7.6520433
263805,7.200675
263806,6.0139685
263807,7.131482
263808,5.852517
263809,7.372795
263810,6.94741
263811,6.7156563
263812,6.412479
263813,5.973802
263814,7.29715
263815,5.306182
263816,5.9519887
263817,8.190076
263818,6.9044046
263819,6.5983725
263820,5.968214
263821,7.8082094
263822,5.9735847
263823,7.647051
263824,6.815974
263825,6.438613
263826,5.271822
263827,7.4718237
263828,6.191737
263829,6.6459885
263830,6.450268
263831,7.408331
263832,6.218381
263833,6.2646675
263834,6.151478
263835,8.146081
263836,5.944298
263837,6.752495
263838,8.274041
263839,6.5424733
263840,8.088756
263841,5.079801
263842,5.991382
263843,6.990471
263844,7.098364
263845,6.673793
263846,6.580852
263847,6.4747458
263848,5.5534935
263849,5.1640863
263850,7.100604
263851,5.658249
263852,7.156195
263853,6.3487525
263854,6.7068634
263855,6.4518986
263856,6.942087
263857,7.5390186
263858,6.3504343
263859,7.7905574
263860,5.5306616
263861,7.2745275
263862,4.9353495
263863,7.694519
263864,6.758624
263865,7.0343285
263866,6.4600706
263867,6.6852045
263868,7.636918
263869,7.1084213
263870,7.0645123
263871,7.258591
263872,6.6088395
263873,7.40101
263874,6.747938
263875,5.3706007
263876,6.3212304
263877,7.0762205
263878,6.7049274
263879,5.501785
263880,7.096981
263881,6.931586
263882,7.9084883
263883,5.753319
263884,7.2647963
263885,6.6219206
263886,6.0569096
263887,6.3774543
263888,5.8060308
263889,8.404009
263890,7.3920374
263891,8.191916
263892,6.226639
263893,7.2980003
263894,6.815963
263895,6.431625
263896,5.781031
263897,7.2438087
263898,7.847648
263899,6.443681
263900,5.9184256
263901,5.855008
263902,5.945259
263903,6.9474096
263904,7.020306
263905,6.4800906
263906,6.8980846
263907,6.8364186
263908,6.6628337
263909,5.937556
263910,6.9054255
263911,7.007648
263912,6.0100574
263913,7.191554
263914,8.107147
263915,6.9082346
263916,7.5269876
263917,6.3153725
263918,7.380811
263919,6.2183585
263920,8.150029
